date,TA,RH,WS,WD,GHR,PCP
2010/08/07 03:00,20.9,86.0,2.1,209.3,0.0,0.0
2010/08/07 04:00,20.8,86.3,2.4,194.3,0.0,0.0
2010/08/07 05:00,20.8,87.3,4.4,221.2,0.0,0.0
2010/08/07 06:00,20.7,88.3,3.3,247.7,8.8,0.0
2010/08/07 07:00,21.0,88.3,3.4,211.8,84.0,0.0
2010/08/07 08:00,21.8,87.7,3.5,218.0,200.2,0.0
2010/08/07 09:00,23.3,84.7,2.5,227.7,455.7,0.0
2010/08/07 10:00,24.9,80.0,2.6,218.7,496.7,0.0
2010/08/07 11:00,25.9,76.2,2.4,217.8,572.5,0.0
2010/08/07 12:00,27.4,71.5,2.3,229.8,539.0,0.0
2010/08/07 13:00,27.7,68.5,1.7,187.3,334.5,0.0
2010/08/07 14:00,27.8,66.8,3.2,145.2,298.3,0.0
2010/08/07 15:00,27.2,66.2,2.0,174.3,102.2,0.0
2010/08/07 16:00,26.6,67.3,1.8,148.7,33.0,0.0
2010/08/07 17:00,26.5,68.2,1.6,140.3,72.2,0.0
2010/08/07 18:00,26.0,69.7,1.4,194.5,4.7,0.0
2010/08/07 19:00,25.2,72.7,1.9,201.0,0.0,0.0
2010/08/07 20:00,25.0,74.7,1.7,209.7,0.0,0.0
2010/08/07 21:00,24.1,76.0,1.9,188.7,0.0,0.0
2010/08/07 22:00,23.1,78.0,2.7,241.5,0.0,0.0
2010/08/07 23:00,22.3,80.3,3.1,200.3,0.0,0.0
2010/08/08 00:00,21.9,82.7,1.8,250.5,0.0,0.0
2010/08/08 01:00,21.9,83.8,0.1,199.7,0.2,0.0
2010/08/08 02:00,22.5,84.2,1.4,222.8,0.0,0.0
2010/08/08 03:00,22.1,85.2,2.9,253.0,0.0,0.0
2010/08/08 04:00,21.9,86.5,2.2,227.5,0.0,0.0
2010/08/08 05:00,21.9,87.3,1.8,230.5,0.0,0.0
2010/08/08 06:00,21.8,88.0,1.7,216.2,9.8,0.0
2010/08/08 07:00,22.0,88.0,2.5,209.0,97.0,0.0
2010/08/08 08:00,23.2,86.8,1.1,174.8,240.0,0.0
2010/08/08 09:00,25.1,82.2,1.6,180.0,257.0,0.0
2010/08/08 10:00,24.4,81.5,1.8,220.7,148.0,0.0
2010/08/08 11:00,24.6,80.5,1.9,202.2,162.3,0.0
2010/08/08 12:00,25.0,78.3,1.8,208.5,224.3,0.0
2010/08/08 13:00,25.9,75.8,2.0,215.5,381.8,0.0
2010/08/08 14:00,25.8,75.2,3.7,223.7,425.3,0.0
2010/08/08 15:00,27.0,72.5,1.9,217.5,346.0,0.0
2010/08/08 16:00,26.7,71.7,2.4,215.7,147.2,0.0
2010/08/08 17:00,25.9,73.2,3.7,223.8,73.0,0.0
2010/08/08 18:00,24.8,75.7,3.4,210.7,4.8,0.0
2010/08/08 19:00,23.8,78.3,4.8,223.5,0.0,0.0
2010/08/08 20:00,23.0,81.0,5.7,211.2,0.0,0.0
2010/08/08 21:00,22.5,83.2,6.3,207.5,0.0,0.0
2010/08/08 22:00,22.1,85.5,5.9,199.7,0.0,0.0
2010/08/08 23:00,22.0,87.0,5.0,197.2,0.0,0.0
2010/08/09 00:00,22.1,88.2,4.6,226.3,0.0,0.0
2010/08/09 01:00,22.0,89.3,4.8,215.8,0.0,0.0
2010/08/09 02:00,21.8,90.7,5.5,210.2,0.0,0.0
2010/08/09 03:00,21.7,91.7,4.0,235.2,0.0,0.0
2010/08/09 04:00,21.8,92.0,3.7,220.2,0.0,0.0
2010/08/09 05:00,21.8,92.2,3.8,221.5,0.0,0.0
2010/08/09 06:00,21.8,93.0,1.4,254.8,6.5,0.0
2010/08/09 07:00,22.0,92.2,1.4,244.5,24.2,0.0
2010/08/09 08:00,22.4,91.5,2.6,245.7,123.7,0.0
2010/08/09 09:00,23.0,90.0,5.7,214.0,358.8,0.0
2010/08/09 10:00,24.3,86.8,3.6,217.8,539.0,0.0
2010/08/09 11:00,25.2,82.8,2.9,230.7,439.7,0.0
2010/08/09 12:00,26.0,79.2,3.2,212.5,448.3,0.0
2010/08/09 13:00,26.5,75.8,2.4,211.5,321.8,0.0
2010/08/09 14:00,26.3,74.8,4.0,230.8,342.8,0.0
2010/08/09 15:00,25.5,75.8,4.8,222.7,309.3,0.0
2010/08/09 16:00,24.8,76.7,5.0,214.0,132.2,0.0
2010/08/09 17:00,24.0,78.7,4.4,217.0,52.2,0.0
2010/08/09 18:00,23.5,80.7,2.3,254.0,7.5,0.0
2010/08/09 19:00,22.9,82.5,1.3,214.3,0.0,0.0
2010/08/09 20:00,22.7,83.7,2.7,205.7,0.0,0.0
2010/08/09 21:00,22.1,86.0,5.1,222.8,0.0,0.0
2010/08/09 22:00,21.7,87.8,6.1,212.8,0.0,0.0
2010/08/09 23:00,22.0,88.0,5.4,230.3,0.0,0.0
2010/08/10 00:00,22.2,88.0,3.7,202.8,0.0,0.0
2010/08/10 01:00,22.0,88.8,3.2,239.8,0.0,0.0
2010/08/10 02:00,21.9,89.0,2.3,229.5,0.0,0.0
2010/08/10 03:00,22.1,89.0,4.1,217.3,0.0,0.0
2010/08/10 04:00,22.2,88.5,2.2,268.5,0.0,0.0
2010/08/10 05:00,21.9,88.7,1.2,222.7,0.0,0.0
2010/08/10 06:00,21.7,89.0,2.2,272.7,15.5,0.0
2010/08/10 07:00,22.4,88.0,2.4,247.8,220.7,0.0
2010/08/10 08:00,23.5,84.7,4.9,247.7,314.0,0.0
2010/08/10 09:00,23.3,84.3,2.5,222.5,226.0,0.0
2010/08/10 10:00,24.1,82.2,2.9,228.2,441.2,0.0
2010/08/10 11:00,26.1,77.8,3.7,220.0,858.8,0.0
2010/08/10 12:00,27.8,72.5,2.8,221.5,990.0,0.0
2010/08/10 13:00,29.1,67.3,2.2,239.0,827.3,0.0
2010/08/10 14:00,29.7,62.2,2.7,260.0,413.0,0.0
2010/08/10 15:00,30.0,58.8,2.2,193.5,351.5,0.0
2010/08/10 16:00,29.3,58.0,2.4,222.0,202.2,0.0
2010/08/10 17:00,28.7,58.5,3.1,207.8,120.3,0.0
2010/08/10 18:00,27.0,62.5,2.4,253.0,9.2,0.0
2010/08/10 19:00,25.4,66.7,1.7,192.7,0.0,0.0
2010/08/10 20:00,23.9,69.8,1.6,211.5,0.0,0.0
2010/08/10 21:00,22.7,72.8,1.3,177.8,0.0,0.0
2010/08/10 22:00,22.1,75.3,0.6,242.0,0.0,0.0
2010/08/10 23:00,21.8,77.0,0.3,199.5,0.0,0.0
2010/08/11 00:00,21.3,78.5,0.3,229.0,0.0,0.0
2010/08/11 01:00,21.9,78.2,2.4,159.8,0.0,0.0
2010/08/11 02:00,21.4,80.0,3.7,231.2,0.0,0.0
2010/08/11 03:00,21.2,81.0,3.0,192.7,0.0,0.0
2010/08/11 04:00,20.7,82.2,3.7,220.0,0.0,0.0
2010/08/11 05:00,20.4,83.8,1.4,234.8,0.0,0.0
2010/08/11 06:00,19.9,84.8,0.4,286.8,12.7,0.0
2010/08/11 07:00,22.3,81.8,1.0,147.3,193.3,0.0
2010/08/11 08:00,24.2,78.3,1.9,209.0,442.5,0.0
2010/08/11 09:00,25.4,75.2,3.0,220.2,654.0,0.0
2010/08/11 10:00,26.7,70.8,2.6,211.8,722.3,0.0
2010/08/11 11:00,28.1,66.7,2.3,212.7,825.8,0.0
2010/08/11 12:00,29.0,62.8,2.6,228.3,655.8,0.0
2010/08/11 13:00,29.6,60.2,2.5,236.3,873.7,0.0
2010/08/11 14:00,30.1,57.8,4.3,184.8,362.0,0.0
2010/08/11 15:00,30.0,57.7,3.7,210.7,546.5,0.0
2010/08/11 16:00,28.6,60.2,3.3,232.2,267.7,0.0
2010/08/11 17:00,26.7,64.8,3.8,208.2,107.0,0.0
2010/08/11 18:00,25.2,69.5,5.1,225.5,6.0,0.0
2010/08/11 19:00,24.3,71.0,5.1,210.8,0.0,0.0
2010/08/11 20:00,23.1,73.0,8.1,219.7,0.0,0.0
2010/08/11 21:00,22.2,75.3,5.6,238.2,0.0,0.0
2010/08/11 22:00,21.3,77.5,2.9,258.2,0.0,0.0
2010/08/11 23:00,20.8,79.3,5.4,274.8,0.0,0.0
2010/08/12 00:00,20.8,80.2,1.9,251.2,0.0,0.0
2010/08/12 01:00,20.6,81.0,1.8,272.0,0.0,0.0
2010/08/12 02:00,20.4,82.0,1.2,199.0,0.0,0.0
2010/08/12 03:00,20.3,82.7,0.6,222.3,0.0,0.0
2010/08/12 04:00,20.1,83.3,0.9,127.7,0.0,0.0
2010/08/12 05:00,19.9,84.3,1.8,269.0,0.0,0.0
2010/08/12 06:00,19.5,85.5,0.7,249.0,8.3,0.0
2010/08/12 07:00,19.9,85.8,1.1,222.3,78.0,0.0
2010/08/12 08:00,21.0,84.7,1.8,228.2,216.2,0.0
2010/08/12 09:00,23.4,80.3,1.5,195.3,633.8,0.0
2010/08/12 10:00,25.5,75.5,1.3,206.0,612.0,0.0
2010/08/12 11:00,26.9,70.3,1.7,156.5,647.0,0.0
2010/08/12 12:00,28.3,64.8,1.8,135.8,612.0,0.0
2010/08/12 13:00,28.9,61.5,2.2,111.5,868.5,0.0
2010/08/12 14:00,29.5,58.3,2.2,102.0,410.3,0.0
2010/08/12 15:00,28.3,60.0,2.8,128.8,215.3,0.0
2010/08/12 16:00,27.3,63.3,2.8,74.7,111.8,0.0
2010/08/12 17:00,26.2,68.0,2.6,87.0,25.2,0.0
2010/08/12 18:00,25.0,72.0,2.3,132.8,1.0,0.0
2010/08/12 19:00,24.2,75.7,1.4,164.8,0.0,0.0
2010/08/12 20:00,23.9,78.3,1.0,208.0,0.0,0.0
2010/08/12 21:00,23.3,80.3,1.5,218.7,0.0,0.0
2010/08/12 22:00,22.7,81.8,2.6,225.8,0.0,0.0
2010/08/12 23:00,22.2,83.2,1.1,239.5,0.0,0.0
2010/08/13 00:00,21.9,84.3,2.9,201.3,0.0,0.0
2010/08/13 01:00,21.5,85.7,2.1,219.7,0.0,0.0
2010/08/13 02:00,21.7,86.5,0.8,204.5,0.0,0.0
2010/08/13 03:00,21.2,87.5,2.3,222.0,0.0,0.0
2010/08/13 04:00,20.7,88.5,2.2,223.3,0.0,0.0
2010/08/13 05:00,20.2,90.0,4.0,245.2,0.0,0.0
2010/08/13 06:00,19.8,91.2,4.9,212.3,16.3,0.0
2010/08/13 07:00,20.4,90.7,5.5,210.3,171.7,0.0
2010/08/13 08:00,21.5,90.0,4.8,225.7,247.0,0.0
2010/08/13 09:00,23.3,86.2,2.4,218.8,314.8,0.0
2010/08/13 10:00,24.5,82.2,0.9,184.8,315.3,0.0
2010/08/13 11:00,25.8,77.5,1.6,138.7,383.8,0.0
2010/08/13 12:00,26.6,73.7,1.9,106.8,384.3,0.0
2010/08/13 13:00,27.8,69.2,1.5,165.2,524.7,0.0
2010/08/13 14:00,28.4,65.8,2.2,113.3,396.5,0.0
2010/08/13 15:00,28.1,64.8,1.8,119.7,194.2,0.0
2010/08/13 16:00,28.0,64.0,1.4,160.2,218.5,0.0
2010/08/13 17:00,28.0,63.5,1.4,164.8,83.5,0.0
2010/08/13 18:00,26.7,66.7,2.5,208.0,3.8,0.0
2010/08/13 19:00,24.9,72.3,4.0,236.2,0.0,0.0
2010/08/13 20:00,23.6,75.8,6.1,216.5,0.0,0.0
2010/08/13 21:00,22.4,78.0,5.8,234.0,0.0,0.0
2010/08/13 22:00,21.7,80.5,5.7,222.3,0.0,0.0
2010/08/13 23:00,21.0,82.8,5.7,225.2,0.0,0.0
2010/08/14 00:00,21.3,84.7,4.1,234.8,0.0,0.0
2010/08/14 01:00,21.1,85.5,3.6,239.0,0.0,0.0
2010/08/14 02:00,20.8,86.8,2.8,224.0,0.0,0.0
2010/08/14 03:00,20.3,87.7,2.9,229.3,0.0,0.0
2010/08/14 04:00,20.0,88.8,3.8,214.3,0.0,0.0
2010/08/14 05:00,20.3,90.0,3.5,239.8,0.0,0.0
2010/08/14 06:00,20.3,90.7,2.4,271.2,18.2,0.0
2010/08/14 07:00,21.5,89.2,1.2,207.5,96.7,0.0
2010/08/14 08:00,21.6,88.3,2.1,226.5,217.7,0.0
2010/08/14 09:00,23.3,85.3,1.4,219.0,599.7,0.0
2010/08/14 10:00,25.6,79.2,1.8,134.8,588.2,0.0
2010/08/14 11:00,26.3,75.8,1.5,122.0,586.3,0.0
2010/08/14 12:00,28.3,70.7,2.0,41.5,937.0,0.0
2010/08/14 13:00,29.6,65.8,2.0,97.8,806.2,0.0
2010/08/14 14:00,28.8,64.3,2.8,65.8,520.3,0.0
2010/08/14 15:00,28.4,65.5,1.7,72.5,314.7,0.0
2010/08/14 16:00,27.3,67.5,1.2,50.8,144.7,0.0
2010/08/14 17:00,26.7,70.2,1.1,120.7,47.0,0.0
2010/08/14 18:00,26.2,72.2,1.0,112.0,2.8,0.0
2010/08/14 19:00,25.6,74.7,1.2,178.7,0.0,0.0
2010/08/14 20:00,24.3,74.5,4.2,216.0,0.0,0.0
2010/08/14 21:00,23.3,76.8,2.5,228.2,0.0,0.0
2010/08/14 22:00,22.7,79.2,1.8,251.5,0.0,0.0
2010/08/14 23:00,22.5,81.0,2.5,225.8,0.0,0.0
2010/08/15 00:00,21.9,82.8,5.6,226.0,0.0,0.0
2010/08/15 01:00,21.3,84.5,4.7,208.2,0.0,0.0
2010/08/15 02:00,20.9,85.8,5.6,219.0,0.0,0.0
2010/08/15 03:00,20.4,87.3,4.0,249.3,0.0,0.0
2010/08/15 04:00,20.0,88.5,3.6,219.7,0.0,0.0
2010/08/15 05:00,19.6,89.5,3.4,251.8,0.0,0.0
2010/08/15 06:00,19.4,90.5,2.3,239.8,4.0,0.0
2010/08/15 07:00,19.4,91.0,2.2,248.2,50.5,0.0
2010/08/15 08:00,19.5,91.0,2.7,224.5,64.7,0.0
2010/08/15 09:00,20.0,90.0,3.3,216.5,178.0,0.0
2010/08/15 10:00,21.4,87.2,3.7,202.3,437.3,0.0
2010/08/15 11:00,22.4,84.2,3.5,203.5,443.3,0.0
2010/08/15 12:00,23.1,81.2,3.5,217.2,283.8,0.0
2010/08/15 13:00,23.3,79.0,4.0,227.7,393.5,0.0
2010/08/15 14:00,24.1,75.8,4.5,207.0,475.3,0.0
2010/08/15 15:00,23.7,74.7,3.2,224.8,270.5,0.0
2010/08/15 16:00,23.6,74.0,3.5,230.3,237.3,0.0
2010/08/15 17:00,22.8,74.7,3.2,222.7,89.3,0.0
2010/08/15 18:00,21.8,77.0,4.5,213.7,3.8,0.0
2010/08/15 19:00,21.2,79.5,2.4,229.3,0.0,0.0
2010/08/15 20:00,20.9,81.3,2.3,230.3,0.0,0.0
2010/08/15 21:00,20.5,82.7,4.4,221.8,0.0,0.0
2010/08/15 22:00,20.3,84.2,4.4,235.7,0.0,0.0
2010/08/15 23:00,20.1,85.3,3.4,237.2,0.0,0.0
2010/08/16 00:00,19.9,86.5,2.6,229.0,0.0,0.0
2010/08/16 01:00,19.7,87.7,2.7,225.3,0.0,0.0
2010/08/16 02:00,19.9,88.7,2.4,214.5,0.0,0.0
2010/08/16 03:00,20.1,89.0,1.1,202.5,0.0,0.0
2010/08/16 04:00,20.0,89.0,0.7,246.2,0.0,0.0
2010/08/16 05:00,19.6,90.0,0.8,269.2,0.0,0.0
2010/08/16 06:00,19.5,90.7,0.3,306.8,5.2,0.0
2010/08/16 07:00,19.9,91.0,0.8,295.7,45.2,0.0
2010/08/16 08:00,20.4,90.8,0.6,281.2,121.0,0.0
2010/08/16 09:00,21.4,88.8,1.0,210.7,186.0,0.0
2010/08/16 10:00,22.4,85.5,1.6,182.3,412.0,0.0
2010/08/16 11:00,25.1,79.2,1.5,233.5,1015.2,0.0
2010/08/16 12:00,26.4,73.7,2.6,237.8,797.7,0.0
2010/08/16 13:00,27.4,68.8,2.9,229.2,883.8,0.0
2010/08/16 14:00,28.0,65.5,3.3,216.8,528.8,0.0
2010/08/16 15:00,28.3,62.8,3.2,205.7,551.3,0.0
2010/08/16 16:00,27.8,62.2,4.4,216.8,380.0,0.0
2010/08/16 17:00,26.3,64.3,5.9,213.5,143.3,0.0
2010/08/16 18:00,24.5,69.2,5.6,220.5,7.7,0.0
2010/08/16 19:00,23.1,73.0,5.7,224.0,0.0,0.0
2010/08/16 20:00,22.3,76.2,5.5,211.8,0.0,0.0
2010/08/16 21:00,21.6,78.8,5.6,212.3,0.0,0.0
2010/08/16 22:00,21.3,80.7,5.3,212.3,0.0,0.0
2010/08/16 23:00,20.9,82.3,4.0,218.7,0.0,0.0
2010/08/17 00:00,20.5,83.7,5.1,213.2,0.0,0.0
2010/08/17 01:00,20.3,84.8,2.4,220.3,0.0,0.0
2010/08/17 02:00,20.3,85.3,2.6,209.5,0.0,0.0
2010/08/17 03:00,20.1,86.0,2.4,239.8,0.0,0.0
2010/08/17 04:00,20.2,86.2,1.5,234.8,0.0,0.0
2010/08/17 05:00,20.1,87.0,1.7,240.8,0.0,0.0
2010/08/17 06:00,20.3,87.0,0.7,216.8,13.0,0.0
2010/08/17 07:00,20.9,86.8,1.4,209.8,72.3,0.0
2010/08/17 08:00,21.7,85.0,2.0,181.2,186.0,0.0
2010/08/17 09:00,22.7,82.2,2.9,222.2,397.2,0.0
2010/08/17 10:00,23.6,79.0,2.2,215.7,654.5,0.0
2010/08/17 11:00,24.8,75.2,4.4,215.8,960.0,0.0
2010/08/17 12:00,26.1,71.2,2.9,208.7,988.5,0.0
2010/08/17 13:00,27.6,66.5,3.0,193.5,803.8,0.0
2010/08/17 14:00,29.1,61.2,3.4,221.5,637.8,0.0
2010/08/17 15:00,29.5,58.2,2.8,156.2,543.3,0.0
2010/08/17 16:00,28.8,57.8,2.5,156.2,334.5,0.0
2010/08/17 17:00,27.5,60.3,2.6,206.8,90.5,0.0
2010/08/17 18:00,25.8,65.0,3.9,220.7,6.5,0.0
2010/08/17 19:00,24.8,68.0,4.9,229.8,0.0,0.0
2010/08/17 20:00,23.0,70.5,4.6,218.0,0.0,0.0
2010/08/17 21:00,21.7,73.5,2.6,248.0,0.0,0.0
2010/08/17 22:00,20.5,76.5,3.1,240.8,0.0,0.0
2010/08/17 23:00,19.8,79.5,4.9,237.3,0.0,0.0
2010/08/18 00:00,19.5,81.8,4.7,239.7,0.0,0.0
2010/08/18 01:00,19.2,84.0,3.9,261.5,0.0,0.0
2010/08/18 02:00,18.7,85.8,3.2,227.3,0.0,0.0
2010/08/18 03:00,18.5,87.5,3.3,247.0,0.0,0.0
2010/08/18 04:00,18.5,88.0,2.9,252.3,0.0,0.0
2010/08/18 05:00,18.7,88.2,4.4,238.0,0.0,0.0
2010/08/18 06:00,19.2,88.0,3.0,238.2,8.2,0.0
2010/08/18 07:00,19.6,87.5,2.4,218.5,85.0,0.0
2010/08/18 08:00,20.5,85.3,2.3,226.3,229.0,0.0
2010/08/18 09:00,23.2,80.8,1.2,239.5,542.0,0.0
2010/08/18 10:00,25.3,75.5,1.8,143.7,777.2,0.0
2010/08/18 11:00,27.1,69.7,1.7,153.2,902.3,0.0
2010/08/18 12:00,28.3,64.3,2.6,100.0,933.7,0.0
2010/08/18 13:00,29.4,59.8,2.9,90.3,741.2,0.0
2010/08/18 14:00,30.4,55.5,1.2,147.5,610.2,0.0
2010/08/18 15:00,30.7,54.0,2.6,66.0,550.3,0.0
2010/08/18 16:00,30.1,55.0,2.4,201.5,341.8,0.0
2010/08/18 17:00,29.4,56.7,2.1,125.5,105.2,0.0
2010/08/18 18:00,26.0,63.2,2.9,201.5,3.2,0.0
2010/08/18 19:00,23.8,67.7,6.6,220.2,0.0,0.0
2010/08/18 20:00,22.2,73.0,6.1,229.5,0.0,0.0
2010/08/18 21:00,21.5,77.3,6.2,208.3,0.0,0.0
2010/08/18 22:00,21.0,80.5,4.0,247.0,0.0,0.0
2010/08/18 23:00,20.5,83.2,3.5,204.2,0.0,0.0
2010/08/19 00:00,20.3,84.8,2.2,289.8,0.0,0.0
2010/08/19 01:00,20.1,86.2,3.2,231.3,0.0,0.0
2010/08/19 02:00,19.8,87.2,3.7,260.7,0.0,0.0
2010/08/19 03:00,20.0,88.0,4.4,225.8,0.0,0.0
2010/08/19 04:00,20.2,87.7,2.3,228.2,0.0,0.0
2010/08/19 05:00,20.2,87.0,2.6,237.8,0.0,0.0
2010/08/19 06:00,20.3,87.5,1.6,232.3,7.7,0.0
2010/08/19 07:00,20.7,87.0,1.1,310.7,51.5,0.0
2010/08/19 08:00,21.6,85.8,2.0,245.7,110.7,0.0
2010/08/19 09:00,22.0,84.5,2.2,209.3,137.5,0.0
2010/08/19 10:00,22.6,83.0,2.0,208.2,223.3,0.0
2010/08/19 11:00,23.4,81.0,1.9,225.2,345.8,0.0
2010/08/19 12:00,24.4,78.5,2.0,230.8,347.7,0.0
2010/08/19 13:00,24.6,76.3,3.0,227.2,384.0,0.0
2010/08/19 14:00,25.2,74.3,3.3,238.5,428.0,0.0
2010/08/19 15:00,24.6,74.2,4.1,219.8,131.8,0.0
2010/08/19 16:00,23.6,75.8,3.7,228.5,80.2,0.0
2010/08/19 17:00,22.5,78.3,4.3,214.3,31.5,0.0
2010/08/19 18:00,21.6,80.8,5.2,211.5,1.7,0.0
2010/08/19 19:00,21.0,82.5,5.8,226.8,0.0,0.0
2010/08/19 20:00,20.7,83.8,4.1,255.3,0.0,0.0
2010/08/19 21:00,20.5,85.0,6.2,230.3,0.0,0.0
2010/08/19 22:00,20.4,85.8,5.9,205.7,0.0,0.0
2010/08/19 23:00,20.4,86.7,4.4,236.5,0.0,0.0
2010/08/20 00:00,20.5,87.3,5.7,229.8,0.0,0.0
2010/08/20 01:00,20.3,88.5,5.8,227.8,0.0,0.0
2010/08/20 02:00,20.4,89.5,4.4,222.5,0.0,0.0
2010/08/20 03:00,20.6,90.0,3.7,222.0,0.0,0.0
2010/08/20 04:00,20.7,90.0,4.5,229.8,0.0,0.0
2010/08/20 05:00,20.6,91.0,2.7,240.2,0.0,0.0
2010/08/20 06:00,20.7,91.0,1.2,159.5,6.7,0.0
2010/08/20 07:00,20.9,90.8,1.3,255.5,76.5,0.0
2010/08/20 08:00,21.7,88.8,3.1,213.2,287.7,0.0
2010/08/20 09:00,22.9,86.2,2.6,226.5,342.7,0.0
2010/08/20 10:00,23.3,83.3,2.9,209.7,228.5,0.0
2010/08/20 11:00,23.6,81.5,2.8,221.5,239.5,0.0
2010/08/20 12:00,24.2,79.0,2.4,204.3,280.3,0.0
2010/08/20 13:00,24.3,77.3,3.4,211.8,257.3,0.0
2010/08/20 14:00,24.1,77.2,4.6,216.8,308.3,0.0
2010/08/20 15:00,23.8,77.3,5.5,217.0,319.7,0.0
2010/08/20 16:00,24.0,77.0,4.1,223.2,284.3,0.0
2010/08/20 17:00,23.4,78.0,3.3,237.5,93.7,0.0
2010/08/20 18:00,22.6,79.5,3.7,212.8,6.0,0.0
2010/08/20 19:00,21.8,81.5,4.1,204.8,0.0,0.0
2010/08/20 20:00,20.9,83.3,4.0,229.0,0.0,0.0
2010/08/20 21:00,20.3,85.5,5.0,231.3,0.0,0.0
2010/08/20 22:00,20.0,87.3,6.1,224.8,0.0,0.0
2010/08/20 23:00,20.1,88.3,3.3,237.7,0.0,0.0
2010/08/21 00:00,19.9,89.5,4.5,220.5,0.0,0.0
2010/08/21 01:00,19.9,90.3,2.4,242.8,0.0,0.0
2010/08/21 02:00,20.2,90.2,2.1,243.2,0.0,0.0
2010/08/21 03:00,20.4,90.5,2.9,227.8,0.0,0.0
2010/08/21 04:00,20.4,90.0,2.3,234.8,0.0,0.0
2010/08/21 05:00,20.4,90.0,3.9,239.0,0.0,0.0
2010/08/21 06:00,20.3,89.5,4.6,220.2,11.2,0.0
2010/08/21 07:00,20.5,88.7,2.8,236.0,98.5,0.0
2010/08/21 08:00,21.0,87.7,3.6,221.3,169.2,0.0
2010/08/21 09:00,21.8,85.7,3.0,206.8,201.2,0.0
2010/08/21 10:00,22.5,83.7,2.2,211.8,205.0,0.0
2010/08/21 11:00,23.3,81.3,2.3,217.0,288.3,0.0
2010/08/21 12:00,24.0,79.0,2.4,238.5,477.2,0.0
2010/08/21 13:00,25.1,75.3,1.2,220.5,176.2,0.0
2010/08/21 14:00,25.1,74.0,0.6,188.2,207.5,0.0
2010/08/21 15:00,25.8,71.5,1.0,176.5,199.8,0.0
2010/08/21 16:00,25.6,70.2,1.3,126.3,94.0,0.0
2010/08/21 17:00,25.0,70.8,1.5,168.5,38.5,0.0
2010/08/21 18:00,24.2,73.5,3.2,206.5,2.0,0.0
2010/08/21 19:00,23.5,76.5,3.7,221.0,0.0,0.0
2010/08/21 20:00,23.0,78.3,4.0,234.5,0.0,0.0
2010/08/21 21:00,21.9,80.2,3.9,227.3,0.0,0.0
2010/08/21 22:00,20.8,82.2,5.2,218.5,0.0,0.0
2010/08/21 23:00,20.3,84.5,4.8,181.5,0.0,0.0
2010/08/22 00:00,20.2,86.3,4.9,215.7,0.0,0.0
2010/08/22 01:00,20.2,87.7,4.8,211.8,0.0,0.0
2010/08/22 02:00,20.0,88.7,5.0,228.3,0.0,0.0
2010/08/22 03:00,20.0,89.7,5.1,222.7,0.0,0.0
2010/08/22 04:00,20.4,90.0,3.6,232.3,0.0,0.0
2010/08/22 05:00,20.4,90.0,1.2,225.7,0.0,0.0
2010/08/22 06:00,20.2,90.3,0.3,235.3,10.2,0.0
2010/08/22 07:00,20.2,90.7,0.6,294.0,64.5,0.0
2010/08/22 08:00,21.5,88.8,1.0,185.7,180.2,0.0
2010/08/22 09:00,23.0,84.5,3.4,226.2,523.2,0.0
2010/08/22 10:00,24.6,79.7,3.7,217.2,643.5,0.0
2010/08/22 11:00,24.8,76.7,2.6,234.0,333.7,0.0
2010/08/22 12:00,25.7,73.2,2.6,235.7,378.0,0.0
2010/08/22 13:00,25.8,71.7,1.6,240.7,391.3,0.0
2010/08/22 14:00,26.2,70.0,1.9,215.2,244.8,0.0
2010/08/22 15:00,26.4,68.7,1.7,219.0,151.3,0.0
2010/08/22 16:00,26.8,67.3,1.3,145.8,137.5,0.0
2010/08/22 17:00,25.8,68.8,3.4,219.0,74.2,0.0
2010/08/22 18:00,24.5,72.3,2.8,212.3,4.7,0.0
2010/08/22 19:00,23.6,75.5,4.2,217.0,0.0,0.0
2010/08/22 20:00,22.7,77.7,4.5,220.7,0.0,0.0
2010/08/22 21:00,21.5,80.5,7.2,217.2,0.0,0.0
2010/08/22 22:00,20.8,83.3,6.2,214.0,0.0,0.0
2010/08/22 23:00,20.4,85.8,6.8,219.5,0.0,0.0
2010/08/23 00:00,20.5,87.2,5.2,227.5,0.0,0.0
2010/08/23 01:00,20.7,88.0,4.2,217.3,0.0,0.0
2010/08/23 02:00,20.4,88.5,4.4,207.3,0.0,0.0
2010/08/23 03:00,20.5,89.0,2.7,228.5,0.0,0.0
2010/08/23 04:00,20.6,89.8,1.0,201.7,0.0,0.0
2010/08/23 05:00,20.4,90.0,0.7,276.7,0.0,0.0
2010/08/23 06:00,20.0,90.5,0.8,249.7,7.3,0.0
2010/08/23 07:00,20.6,90.5,1.6,265.5,59.7,0.0
2010/08/23 08:00,21.2,89.0,3.8,240.7,129.7,0.0
2010/08/23 09:00,21.9,86.7,3.2,222.3,219.0,0.0
2010/08/23 10:00,22.9,83.8,3.1,217.2,299.7,0.0
2010/08/23 11:00,24.4,79.7,2.1,235.3,447.7,0.0
2010/08/23 12:00,25.0,76.2,2.1,226.2,444.0,0.0
2010/08/23 13:00,26.4,72.0,1.4,175.3,390.5,0.0
2010/08/23 14:00,27.0,68.5,1.2,66.2,337.8,0.0
2010/08/23 15:00,27.6,65.3,2.1,97.8,339.5,0.0
2010/08/23 16:00,27.5,64.0,1.1,137.8,165.7,0.0
2010/08/23 17:00,26.4,66.0,1.5,91.8,19.8,0.0
